numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00001623,11-08-498-0551-000,RAÃºL MARCOS SANCHO,3397293 CBBA,Industrial,I,5A:17:06:F6:AF:C6,11/17/14,ACTIVO,"1/2""",Agua Potable
CT-00001624,04-13-944-8605-000,ELVIRA BUENDÃ­A FERRER,8461656 CBBA,Residencial,R1,FE:97:D0:D0:56:DE,07/03/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001638,10-03-668-7854-000,CELIA ORTEGA BARÃ³,9295328 CBBA,Comercial,C,2E:00:0D:65:9B:1F,10/04/14,ACTIVO,"1/2""",Agua Potable
CT-00001639,12-20-622-0724-000,TECLA CHACÃ³N ALFARO,2172148 CBBA,Comercial,C,99:BC:1D:B0:65:0F,06/08/11,ACTIVO,"1/2""",Solo Agua
CT-00001644,10-02-267-7576-000,VIVIANA ISIDORA BERTRÃ¡N MARQUÃ©S,6769053 CBBA,Residencial,R4,1A:17:99:85:C9:71,01/31/17,ACTIVO,"1/2""",Agua Potable
CT-00001654,06-03-696-9710-000,JERÃ³NIMO PALACIOS-MÃºGICA,7253453 CBBA,Residencial,R2,E1:CC:4C:2C:F9:34,06/24/19,MOROSO,"1/2""",Agua Potable
CT-00001662,11-15-639-5900-000,ROLDÃ¡N VALERO RUANO,2007413 CBBA,Residencial,R3,5F:16:32:87:9F:36,11/28/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001671,02-06-385-4162-000,GUIOMAR CEREZO,7171412 CBBA,Residencial,R3,77:BF:85:77:40:DB,04/12/20,ACTIVO,"1/2""",Agua Potable
CT-00001689,12-09-571-0936-000,TIBURCIO ARRIETA MARCOS,3625401 CBBA,Residencial,R3,1B:FF:23:7D:40:18,02/18/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001691,01-11-346-9057-000,FÃ¡TIMA ALVAREZ RIBAS,5267104 CBBA,Residencial,R1,75:45:4C:6A:F2:F2,04/29/20,ACTIVO,"1""",Agua + Alcantarillado
CT-00001699,09-08-370-3772-000,NICODEMO GALLO ROS,4100989 CBBA,Residencial,R1,8A:87:10:30:6B:DD,08/30/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001712,03-11-675-8215-000,SANDALIO OLIVERAS,3615321 CBBA,Residencial,R2,2F:8D:10:A6:5D:F5,04/10/18,ACTIVO,"1/2""",Solo Agua
CT-00001715,10-02-938-3669-000,OLEGARIO OTERO BENET,7611756 CBBA,Residencial,R1,9E:51:24:CA:33:9A,11/17/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001723,11-09-070-6339-000,NIEVES COMPANY-BARCO,6492159 CBBA,Comercial,C,DA:2A:EF:D3:66:2C,10/02/12,ACTIVO,"3/4""",Agua Potable
CT-00001726,03-18-010-6913-000,NÃ©LIDA VERDÃº TABOADA,8046754 CBBA,Comercial,C,D8:E2:48:E7:EA:58,01/19/20,ACTIVO,"1/2""",Solo Agua
CT-00001747,10-14-407-0055-000,ALICIA MATA ALIAGA,3548240 CBBA,Residencial,R4,2B:37:DE:EC:34:62,11/13/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001760,03-14-014-6399-000,SERAFINA PERALES GUITART,2418916 CBBA,Residencial,R3,0E:30:22:9C:C0:F0,12/17/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001762,06-06-784-8017-000,JOAN TEJERA PRIETO,6802440 CBBA,Residencial,R1,88:3A:50:CB:2E:D5,01/10/18,ACTIVO,"1""",Solo Agua
CT-00001785,02-05-121-0675-000,RENATA EXPOSITO FLOR,3275975 CBBA,Residencial,R2,F7:01:CB:1E:91:24,06/15/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001794,14-11-664-5834-000,CECILIO ALFONSO TEJERA VALVERDE,8220219 CBBA,Residencial,R2,43:C2:57:A2:B7:20,09/17/12,SUSPENDIDO,"3/4""",Agua + Alcantarillado
CT-00001804,04-07-728-8767-000,ARCELIA ROSADO AGUSTÃ­,6617128 CBBA,Residencial,R3,10:1C:22:A8:E2:C4,03/01/19,MOROSO,"1""",Agua Potable
CT-00001815,04-15-958-9157-000,ISIDORA TOMAS VÃ©LEZ,8159022 CBBA,Residencial,R4,EA:4B:79:D0:C6:97,04/16/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001826,02-04-529-8453-000,PRUDENCIO CABEZAS,1855053 CBBA,Comercial,C,8A:C5:0D:8B:40:F0,03/04/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00001857,10-19-263-7210-000,MODESTO ROSADO DUEÃ±AS,3784536 CBBA,Residencial,R3,43:CC:04:57:F1:90,08/01/11,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00001878,14-07-821-7457-000,CÃ¡NDIDO MÃ¡RMOL MOLINER,7118650 CBBA,Residencial,R1,EF:84:88:5E:7F:42,11/24/18,ACTIVO,"3/4""",Agua Potable
CT-00001882,07-01-614-4227-000,TORIBIO ALCARAZ ECHEVARRÃ­A,8684589 CBBA,Preferencial,P,6B:A9:3C:D0:45:AC,10/14/16,ACTIVO,"1/2""",Agua Potable
CT-00001911,12-06-538-1860-000,AITOR NÃºÃ±EZ CAMPILLO,1378530 CBBA,Residencial,R2,D7:4B:CA:1C:7B:52,03/07/24,ACTIVO,"1/2""",Solo Agua
CT-00001913,02-14-350-3059-000,CELSO MAS IRIARTE,1232366 CBBA,Preferencial,P,13:65:8B:19:EE:1B,01/26/16,ACTIVO,"2""",Agua Potable
CT-00002023,15-12-440-1393-000,MANOLO MARÃ­N IZQUIERDO,8672060 CBBA,Comercial,C,C6:AD:14:27:81:DD,09/12/14,ACTIVO,"3/4""",Agua Potable
CT-00002029,10-06-344-2041-000,ULISES HERRERO-ALEMÃ¡N,4618510 CBBA,Residencial,R2,FF:3B:BC:61:88:23,10/29/15,ACTIVO,"3/4""",Solo Agua
CT-00002039,02-07-711-5044-000,JUAN CARLOS VALERA,6055464 CBBA,Comercial,C,09:4A:7D:B7:D0:67,01/21/24,MOROSO,"1/2""",Agua + Alcantarillado
CT-00002053,12-07-590-4600-000,LUCAS YAGO JULIÃ¡ MUÃ±OZ,9079562 CBBA,Residencial,R4,27:53:DA:60:95:28,02/15/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002062,08-09-478-1168-000,ADÃ¡N DEL ESTÃ©VEZ,2687926 CBBA,Residencial,R3,28:23:E5:B7:1A:CF,08/09/25,ACTIVO,"1/2""",Agua Potable
CT-00002065,05-01-276-3242-000,DARÃ­O BALLESTEROS NADAL,5198816 CBBA,Residencial,R3,FE:60:93:77:AB:4D,05/25/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002071,15-02-338-8231-000,CURRO ROCA SOLSONA,2718172 CBBA,Preferencial,P,5F:90:C1:60:24:BD,12/26/24,ACTIVO,"1""",Agua + Alcantarillado
CT-00002073,03-06-763-7174-000,LOLA BAYO ROSADO,8698603 CBBA,Residencial,R4,66:1F:D2:ED:28:A1,05/20/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002093,05-02-194-0411-000,MARIBEL VELASCO VICENTE,6839969 CBBA,Residencial,R3,E4:80:0B:2C:2C:F8,09/29/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002100,11-08-498-0551-000,RAÃºL MARCOS SANCHO,3397293 CBBA,Residencial,R2,C2:7D:B3:52:04:3A,10/03/23,SUSPENDIDO,"1/2""",Solo Agua
CT-00002105,07-19-269-8302-000,XAVIER ESPADA BERROCAL,4777833 CBBA,Residencial,R4,0D:63:F1:EF:4F:65,04/08/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002119,11-12-933-3920-000,SOCORRO FÃ¡BREGAS RAMIS,2205502 CBBA,Residencial,R4,ED:F8:4A:BF:D9:7C,09/09/23,ACTIVO,"1/2""",Agua Potable
CT-00002130,13-02-382-7852-000,VITO TORMO QUERO,6172998 CBBA,Residencial,R1,9B:87:0C:B5:57:54,09/22/24,SUSPENDIDO,"1/2""",Agua Potable
CT-00002134,15-01-789-8765-000,ANASTASIA BARÃ³N-CUADRADO,2501752 CBBA,Residencial,R3,3B:40:07:44:9E:F2,05/11/21,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00002146,04-02-506-0964-000,FRANCISCO JAVIER GISBERT VILAPLANA,1599710 CBBA,Residencial,R3,79:31:5C:4A:19:8B,04/11/21,ACTIVO,"3""",Solo Agua
CT-00002161,02-20-928-3366-000,BONIFACIO TEJEDOR-SOLA,3445288 CBBA,Residencial,R2,81:23:B5:0F:D9:58,09/14/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002162,15-17-545-5946-000,EVELIA ARTIGAS CASTAÃ±EDA,4528691 CBBA,Industrial,I,F7:BA:B5:3A:91:12,10/07/22,CORTADO,"1/2""",Agua + Alcantarillado
CT-00002174,15-18-630-0921-000,LIDIA PLA ALMANSA,4979955 CBBA,Residencial,R1,2E:E1:79:6E:87:D7,03/04/16,ACTIVO,"1""",Agua Potable
CT-00002193,14-17-189-6994-000,MARÃ­A DEL CARMEN MOLINER CARREÃ±O,4919623 CBBA,Residencial,R2,20:2F:ED:2B:09:57,06/12/23,ACTIVO,"1/2""",Agua Potable
CT-00002209,02-04-058-9243-000,MATEO MARIN CANO,7557641 CBBA,Residencial,R2,FD:67:B3:9B:30:62,08/02/14,ACTIVO,"1/2""",Solo Agua
CT-00002211,09-10-278-0171-000,ESPIRIDIÃ³N MARÃ­A COLOM ROYO,7743317 CBBA,Residencial,R1,42:5F:06:89:4D:AF,10/14/22,ACTIVO,"1""",Agua Potable
CT-00002213,08-02-268-6177-000,JESSICA GALLO VALLÃ©S,6708438 CBBA,Comercial,C,62:E9:5B:64:46:E2,06/19/12,ACTIVO,"1""",Agua Potable
CT-00002220,06-01-805-4857-000,ESTER MORALEDA MAYO,3483009 CBBA,Residencial,R3,FB:77:54:29:90:5B,06/02/22,ACTIVO,"1/2""",Agua Potable
CT-00002236,08-09-328-4523-000,ALEJANDRO VENCESLÃ¡S TRUJILLO PALLARÃ¨S,5330029 CBBA,Residencial,R1,72:6E:AC:51:3A:B6,04/08/25,ACTIVO,"3/4""",Solo Agua
CT-00002248,10-06-084-0059-000,VIDAL CABRERO LARRAÃ±AGA,1720546 CBBA,Residencial,R4,10:64:8B:F0:62:E4,12/05/24,ACTIVO,"1/2""",Agua Potable
CT-00002251,02-02-074-8831-000,INOCENCIO AMBROSIO ENRÃ­QUEZ CASARES,1611731 CBBA,Residencial,R3,79:98:87:DF:D4:1A,05/29/14,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00002252,15-14-399-4919-000,JOSE PEDRAZA NARANJO,9647031 CBBA,Residencial,R3,B3:4F:95:2B:7C:7D,03/19/12,SUSPENDIDO,"1/2""",Agua Potable
CT-00002263,12-20-555-9782-000,ANGELINA QUIRÃ³S SALINAS,8341674 CBBA,Residencial,R2,2B:08:5D:65:C9:81,10/02/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002290,05-14-299-3382-000,FERNANDO LILLO SEDANO,6263934 CBBA,Residencial,R1,72:C2:C8:5A:11:74,11/01/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002296,08-04-654-5416-000,ELENA CONCHA ROCHA FABRA,3726575 CBBA,Residencial,R2,0E:1F:2C:07:53:2D,05/27/16,ACTIVO,"3/4""",Agua Industrial
CT-00002307,14-04-660-2110-000,JENARO CALVO-ESCAMILLA,6108384 CBBA,Residencial,R4,3F:B0:A1:3A:24:23,01/21/15,ACTIVO,"1""",Agua + Alcantarillado
CT-00002315,12-02-596-3426-000,FABIANA GRAU VALL,6538639 CBBA,Residencial,R4,23:18:56:5D:24:17,03/08/16,ACTIVO,"1/2""",Agua Potable
CT-00002334,14-06-111-5014-000,ÃNGELA DEL VILLANUEVA,2303061 CBBA,Residencial,R3,4E:B9:71:3A:9B:A5,10/05/13,ACTIVO,"1/2""",Agua Potable
CT-00002345,03-06-964-9379-000,GASTÃ³N RECIO,3867200 CBBA,Comercial,C,DF:B9:0E:AA:E1:1E,10/06/20,ACTIVO,"1/2""",Agua Potable
CT-00002349,10-18-086-5606-000,CANDELARIA PIQUER CORTES,3364114 CBBA,Residencial,R2,E1:EA:AF:48:BE:2C,03/27/15,ACTIVO,"1/2""",Agua Potable
CT-00002353,11-15-701-5800-000,RAÃºL DE NÃºÃ±EZ,9706944 CBBA,Residencial,R3,4F:10:9C:5A:E5:EB,10/18/21,ACTIVO,"1/2""",Agua Potable
CT-00002377,06-20-675-0839-000,AURORA PONT PINTO,7470062 CBBA,Residencial,R4,58:E6:BB:F5:03:CB,09/26/25,ACTIVO,"1 1/2""",Agua Potable
CT-00002379,02-18-523-8124-000,AURELIO CARVAJAL,5316368 CBBA,Residencial,R3,64:48:2C:28:7D:DC,07/15/12,CORTADO,"1/2""",Agua + Alcantarillado
CT-00002392,09-14-358-5214-000,ABRIL TEJEDOR VILLALONGA,8520762 CBBA,Residencial,R1,3C:87:0F:D1:0E:D9,10/19/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002397,01-05-197-8894-000,JUAN MANUEL BARTOLOMÃ©-FÃ¡BREGAS,2210551 CBBA,Residencial,R3,65:4D:80:4D:C3:4B,10/08/11,ACTIVO,"1/2""",Solo Agua
CT-00002427,14-05-846-1443-000,GUIOMAR ENRÃ­QUEZ GRACIA,6388876 CBBA,Industrial,I,D6:24:5A:4E:AE:02,03/03/20,ACTIVO,"1/2""",Agua Industrial
CT-00002437,06-05-820-6219-000,CAYETANO DE POZO,1131773 CBBA,Comercial Especial,CE,3E:EE:72:F6:38:3F,01/06/21,CORTADO,"1/2""",Agua + Alcantarillado
CT-00002444,11-11-121-8516-000,NANDO CISNEROS PULIDO,5062933 CBBA,Residencial,R2,8F:01:0A:FB:6C:85,10/04/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002445,07-16-054-7367-000,DORITA DE MILLÃ¡N,5829140 CBBA,Comercial,C,3D:FA:BC:E1:F6:9F,10/06/12,ACTIVO,"1""",Agua + Alcantarillado
CT-00002484,08-01-492-4874-000,MERCEDES CUÃ©LLAR PASCUAL,3490137 CBBA,Comercial,C,34:FE:F9:4A:7A:4D,12/29/23,ACTIVO,"1/2""",Agua Potable
CT-00002494,06-01-616-9579-000,MARTÃ­N SALGADO LUMBRERAS,3483627 CBBA,Residencial,R1,37:E2:7C:6F:FE:0C,11/30/23,ACTIVO,"3/4""",Agua Potable
CT-00002505,15-19-604-0167-000,TORIBIO DEL RIPOLL,7287577 CBBA,Residencial,R4,F9:F4:D1:52:9A:06,12/17/24,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00002524,14-17-578-0292-000,ENCARNACIÃ³N QUINTERO GARRIGA,9892053 CBBA,Residencial,R4,53:60:28:B8:D6:70,04/11/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002592,13-13-883-8249-000,JOSUÃ© CONDE MÃ©NDEZ,2430977 CBBA,Residencial,R1,DE:14:8C:A8:69:88,05/19/26,ACTIVO,"1/2""",Solo Agua
CT-00002617,13-03-935-1259-000,LUISA ROURA CAL,6147766 CBBA,Residencial,R1,E1:D1:5B:91:5A:F7,10/25/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002637,13-12-129-6256-000,EDU SOMOZA BRAVO,2336838 CBBA,Industrial,I,83:55:18:00:44:02,07/20/11,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002643,12-01-440-1525-000,ABIGAÃ­L MARÃ­A JOSÃ© ADADIA OTERO,1285127 CBBA,Residencial,R3,C6:98:F1:8E:D0:89,04/10/17,ACTIVO,"1""",Agua + Alcantarillado
CT-00002654,05-15-008-9882-000,ANUNCIACIÃ³N GÃ¡LVEZ-BUENO,9611121 CBBA,Industrial,I,3F:AC:FE:FE:09:56,09/26/12,ACTIVO,"1/2""",Agua Potable
CT-00002668,14-13-078-8730-000,EMMA DEL RINCÃ³N,3725658 CBBA,Residencial,R3,E7:C8:0D:DE:8A:20,11/10/15,ACTIVO,"1/2""",Solo Agua
CT-00002673,11-09-053-3610-000,MARCELO CABANILLAS FIGUEROA,1531891 CBBA,Residencial,R3,DF:5C:40:82:BD:39,12/25/16,ACTIVO,"1/2""",Agua Potable
CT-00002679,03-18-499-9139-000,CANDELARIA DÃ­AZ TELLO,3858253 CBBA,Comercial,C,C7:E1:AF:08:9C:89,05/23/20,SUSPENDIDO,"1/2""",Agua Potable
CT-00002680,15-12-765-2325-000,SABAS MAXI ARRANZ BOIX,6024476 CBBA,Residencial,R1,D6:67:33:BC:28:9F,05/29/11,ACTIVO,"3/4""",Agua Industrial
CT-00002681,03-01-564-4685-000,FLORENCIO YAGO ASENSIO ESTEVE,8237096 CBBA,Residencial,R3,49:17:B8:45:38:15,06/03/25,ACTIVO,"1/2""",Agua Potable
CT-00002696,01-04-040-1309-000,AZUCENA IÃ±IGUEZ,8163404 CBBA,Residencial,R1,F1:3A:78:AF:43:3E,07/27/25,ACTIVO,"3/4""",Agua Potable
CT-00002711,04-10-469-8820-000,PRIMITIVO JORDÃ¡N BENET,6431195 CBBA,Residencial,R3,A0:B0:14:0C:26:8C,10/15/14,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00002758,12-01-050-5799-000,ANTONIA VILLEGAS PEIRÃ³,5448578 CBBA,Residencial,R1,87:FA:70:DC:F0:1A,06/25/15,ACTIVO,"1/2""",Solo Agua
CT-00002764,08-03-518-9868-000,FÃ¡TIMA GRACIANA CASTAÃ±EDA GARRIDO,1266547 CBBA,Social,S,50:0D:52:F7:66:3B,07/12/22,ACTIVO,"1/2""",Agua Potable
CT-00002777,04-06-032-4965-000,CHELO VALENCIANO ZAMORA,4851831 CBBA,Residencial,R2,E0:4B:0E:9B:3C:5C,02/08/16,ACTIVO,"1/2""",Solo Agua
CT-00002795,03-17-118-4577-000,PAULINA PEDROSA LLUCH,6002795 CBBA,Residencial,R2,43:66:51:FA:3B:A2,09/26/22,ACTIVO,"3/4""",Agua Potable
CT-00002801,11-12-850-8259-000,NOÃ© YAGO EXPÃ³SITO NEVADO,6984369 CBBA,Residencial,R2,67:6F:BF:6C:B7:C2,07/01/17,SUSPENDIDO,"1 1/2""",Agua Potable
CT-00002804,15-09-636-1276-000,CHUCHO JAIME MOSQUERA SIMÃ³,6147824 CBBA,Residencial,R4,7C:CC:22:88:51:8E,04/11/18,ACTIVO,"1""",Agua + Alcantarillado
CT-00002805,06-17-462-5338-000,ROSALVA MENÃ©NDEZ,4229614 CBBA,Residencial,R1,44:73:CD:1E:53:A0,05/20/16,ACTIVO,"1/2""",Agua Potable
CT-00002819,09-16-947-6103-000,ALICIA LLEDÃ³ SUAREZ,2434287 CBBA,Residencial,R2,ED:B4:3C:C2:2D:1D,06/01/23,ACTIVO,"1/2""",Agua Potable
CT-00002865,07-13-605-6434-000,ROXANA OFELIA MURILLO SAMPER,3045372 CBBA,Residencial,R4,A7:E2:52:4A:25:5F,06/16/14,ACTIVO,"3""",Agua Potable
CT-00002869,14-10-994-4341-000,PAZ DE MADRIGAL,2072219 CBBA,Residencial,R3,96:7F:B6:E1:B7:2E,01/31/26,ACTIVO,"1/2""",Agua Potable
CT-00002916,09-04-186-7796-000,FLORENCIA LEÃ³N JUÃ¡REZ,2416384 CBBA,Residencial,R1,ED:DF:06:68:6F:20,09/16/21,MOROSO,"1/2""",Agua Potable
CT-00002923,06-01-777-6570-000,ADELINA NOGUERA-BARRAL,8587514 CBBA,Residencial,R3,67:6E:F3:51:6E:0E,11/06/19,CORTADO,"1/2""",Agua Industrial
CT-00002925,12-09-799-0516-000,MARGARITA GUZMAN RICO,3699001 CBBA,Comercial Especial,CE,F0:93:AF:A8:0B:88,09/26/13,MOROSO,"3/4""",Agua Potable
CT-00002928,03-16-069-2335-000,RUTH MADRID MIRANDA,7138505 CBBA,Residencial,R3,D1:10:8B:55:51:BC,12/13/18,SUSPENDIDO,"3/4""",Agua Potable
CT-00002933,14-03-289-2229-000,LEYRE FERNÃ¡NDEZ ESCOLANO,1350855 CBBA,Residencial,R4,D4:24:DF:5D:C4:73,07/29/16,ACTIVO,"1/2""",Agua Potable
CT-00002940,08-06-013-0006-000,DANILO ANÃ­BAL SALGADO COMPANY,3190064 CBBA,Industrial,I,A7:AC:24:7A:CA:EA,08/14/18,ACTIVO,"1/2""",Agua Potable
CT-00002959,12-17-962-4728-000,RODRIGO DE MONTENEGRO,8472324 CBBA,Residencial,R3,E7:51:00:61:F9:1C,06/11/24,MOROSO,"1/2""",Agua Potable
CT-00002961,09-09-094-9335-000,MAURA SANTOS-LANDA,5071217 CBBA,Residencial,R4,EE:9F:C6:AA:F1:8E,03/29/23,ACTIVO,"3/4""",Agua Potable
CT-00002963,06-06-738-2430-000,DARÃ­O HIGUERAS,8925832 CBBA,Residencial,R2,DF:F9:FF:FC:AA:B8,03/09/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00002999,05-15-902-1677-000,FLOR DIEGO BORRÃ¡S,6040785 CBBA,Comercial Especial,CE,94:1F:3A:FB:DD:71,03/28/21,ACTIVO,"1/2""",Agua Potable
CT-00003000,01-18-160-7799-000,FÃ¡TIMA BENITEZ BORRÃ¡S,3451355 CBBA,Residencial,R4,D1:35:74:84:31:F9,11/06/19,ACTIVO,"1/2""",Agua Industrial
CT-00003007,04-06-506-5656-000,OLIMPIA BARBA INFANTE,3488569 CBBA,Residencial,R4,59:BA:0A:96:D9:F7,06/16/20,ACTIVO,"1/2""",Agua Potable
CT-00003011,07-05-250-2479-000,CARINA MARCIA PLANAS MIRANDA,4304660 CBBA,Residencial,R2,F9:E9:82:03:41:74,07/04/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00003017,09-10-611-1783-000,SOCORRO NEIRA BELLO,3253007 CBBA,Comercial,C,4F:6D:E0:73:0A:F6,03/09/17,ACTIVO,"1/2""",Agua Potable
CT-00003020,08-13-218-1310-000,FIDELA LANDA RAMOS,7401743 CBBA,Comercial,C,1E:86:8E:C8:6A:4E,12/28/22,MOROSO,"1/2""",Agua Potable
CT-00003021,11-15-719-5146-000,AMBROSIO HERACLIO CANALS RIQUELME,9942080 CBBA,Residencial,R3,ED:A8:6E:E9:3A:ED,04/06/13,ACTIVO,"1/2""",Agua Potable
CT-00003029,04-02-518-4454-000,ARIEL PINEDA REIG,4501576 CBBA,Residencial,R3,D6:7E:76:2B:CD:74,10/13/19,ACTIVO,"1/2""",Agua Potable
CT-00003036,15-07-163-1309-000,ZAIDA TORO-REYES,5010729 CBBA,Residencial,R2,A9:0E:DB:E0:80:4B,06/11/16,CORTADO,"1/2""",Agua Potable
CT-00003043,08-06-297-1873-000,MAXIMIANO GUILLÃ©N CUÃ©LLAR,8488568 CBBA,Residencial,R4,F5:9F:88:AD:5F:67,05/03/22,ACTIVO,"1/2""",Agua Potable
CT-00003048,09-10-526-8354-000,LEONCIO VENDRELL,5802694 CBBA,Residencial,R4,C3:FB:AC:37:54:97,11/09/25,MOROSO,"1/2""",Agua + Alcantarillado
CT-00003069,13-17-129-9800-000,IRMA OLIVÃ© CAPDEVILA,4168413 CBBA,Comercial,C,46:36:02:F3:46:B7,03/19/16,ACTIVO,"1/2""",Agua Potable
CT-00003072,02-09-959-8585-000,FERNANDA MORELL PORTA,5442679 CBBA,Residencial,R2,44:AD:19:98:7E:62,12/25/14,ACTIVO,"1/2""",Agua Potable
CT-00003084,10-07-539-3355-000,AMADOR TÃ©LLEZ PORTA,1972725 CBBA,Residencial,R4,CA:EF:A6:C9:6A:94,08/25/17,ACTIVO,"1/2""",Agua Potable
CT-00003100,14-11-353-9628-000,BORJA DEL URRUTIA,1140056 CBBA,Residencial,R1,B3:40:BB:3C:D0:A6,06/06/11,SUSPENDIDO,"1/2""",Agua Industrial
CT-00003110,14-19-321-2607-000,AMÃ©RICO COLOMER TORRALBA,9029581 CBBA,Residencial,R1,36:6C:D3:A7:C5:3A,05/12/26,ACTIVO,"1/2""",Agua Potable
CT-00003132,15-19-924-3299-000,PELAYO MATEOS ESCRIBANO,6597768 CBBA,Residencial,R4,6F:A1:32:E9:9A:C2,10/10/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00003133,02-12-267-0739-000,ROSALÃ­A NOA OLIVÃ© SALAMANCA,4600571 CBBA,Residencial,R2,6F:21:BB:2D:8C:2F,02/19/18,ACTIVO,"1/2""",Agua Potable
CT-00003135,15-02-049-3092-000,MAURA TORRENS,9347355 CBBA,Residencial,R1,8D:48:3F:4C:3A:FA,08/09/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00003142,11-06-811-1470-000,CASANDRA FALCÃ³ TOMÃ©,8064545 CBBA,Comercial,C,1D:F5:07:62:F1:48,09/07/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00003144,11-06-441-1627-000,MILAGROS YÃ¡Ã±EZ MACIAS,2268942 CBBA,Preferencial,P,AD:EA:02:FA:D1:C8,09/07/25,MOROSO,"1/2""",Agua Potable
CT-00003151,02-14-318-3335-000,CAMILA FRUTOS-CERVANTES,7147816 CBBA,Comercial,C,73:56:6A:F1:B5:8A,05/31/16,ACTIVO,"1""",Agua Potable
CT-00003169,07-10-046-0844-000,TERE LAGUNA HOYOS,2544491 CBBA,Comercial Especial,CE,D5:43:F1:44:2E:E8,05/21/22,ACTIVO,"1""",Agua Potable
CT-00003174,07-01-265-3975-000,NATALIO CATALÃ¡ HARO,4624189 CBBA,Residencial,R1,98:FF:E5:E1:F7:CD,12/09/12,ACTIVO,"3/4""",Agua Potable
CT-00003176,14-15-894-8442-000,EVA PAVÃ³N RIERA,8957823 CBBA,Residencial,R4,BA:80:32:5D:E9:CD,04/15/26,ACTIVO,"1/2""",Agua Potable
CT-00003209,02-02-980-9530-000,MARINO ARANDA HUERTA,5188247 CBBA,Residencial,R3,AF:F1:E0:F9:0E:C7,10/28/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00003212,01-12-638-1502-000,LUCHO PULIDO-VIANA,3049500 CBBA,Residencial,R1,9B:72:2B:04:14:A9,06/12/25,SUSPENDIDO,"1/2""",Agua Potable
CT-00003251,07-16-371-1646-000,ELISEO FONSECA MÃ©NDEZ,3099788 CBBA,Preferencial,P,8D:92:BF:75:D3:BE,02/05/17,ACTIVO,"1/2""",Solo Agua
CT-00003278,04-09-143-7568-000,HORACIO HOYOS TORRENS,4618999 CBBA,Residencial,R3,9C:B2:B9:21:5A:6E,01/19/21,ACTIVO,"3/4""",Agua Potable
CT-00003311,06-01-067-2210-000,ALEJANDRO DE ROSELL,4281784 CBBA,Residencial,R3,5B:C3:00:83:1D:A7,08/03/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00003319,13-14-987-7222-000,ENCARNACIÃ³N TOVAR MACHADO,5608898 CBBA,Residencial,R4,32:FD:C7:0E:F8:C4,02/07/24,INACTIVO,"1/2""",Agua Potable
CT-00003336,01-07-957-1704-000,JULIA DE GÃ¡RATE,1661093 CBBA,Residencial,R3,86:EF:7E:6A:FC:68,12/06/17,ACTIVO,"1/2""",Agua Potable
CT-00003337,01-11-767-9319-000,MATEO DE CHECA,8716363 CBBA,Comercial Especial,CE,D9:8A:B9:F1:12:CB,06/27/18,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00003341,11-04-222-9560-000,GUILLERMO BLAZQUEZ CALVO,8206000 CBBA,Residencial,R1,CC:A3:71:8D:C6:B3,11/18/25,ACTIVO,"1/2""",Solo Agua
CT-00003350,05-11-662-3861-000,PRUDENCIO CASTELLANOS ARANA,6574349 CBBA,Residencial,R1,5E:62:ED:9E:91:27,11/02/15,ACTIVO,"3/4""",Agua Potable
